Identifier;Portfolio;AssetClass;Country;AssetID;Nominal;TVPercent;TV;MacaulayDuration;Duration;DollarRateConvexity1pc;RateDelta1bp;SpreadDelta1bp;FXDelta;InflationDelta1bp;Counterparty;ISIN;Market;Variable;Type;Unit;T0;Day 2;shock_std;Comment;Effect;Method
XS2076169668;981017;Bond;Sweden;SKANDINAVISKA ENSKILDA BANKEN AB (USD 5.125, Perpetual);14071468.246620996;3.345508797786274;14314611.35686744;0.11944444447666;0.11713921666960392;99.8013562594096;-168.79940281085396;-168.79940281085396;143283.21401386437;0.0;;XS2076169668;Interest rates;RoW rates;absolute;bps;0;25;0.0025;Parallell shift;-4219.985070271349;RateDelta1bp × shock_bps
XS2076169668;981017;Bond;Sweden;SKANDINAVISKA ENSKILDA BANKEN AB (USD 5.125, Perpetual);14071468.246620996;3.345508797786274;14314611.35686744;0.11944444447666;0.11713921666960392;99.8013562594096;-168.79940281085396;-168.79940281085396;143283.21401386437;0.0;;XS2076169668;Corp Spreads RoW;SUB_FI;absolute;bps;0;95;0.0095;Spread vs. swap rate;-16035.943267031127;SpreadDelta1bp × shock_bps
XS2076169668;981017;Bond;Sweden;SKANDINAVISKA ENSKILDA BANKEN AB (USD 5.125, Perpetual);14071468.246620996;3.345508797786274;14314611.35686744;0.11944444447666;0.11713921666960392;99.8013562594096;-168.79940281085396;-168.79940281085396;143283.21401386437;0.0;;XS2076169668;FX;EURUSD;relative;%;0;-5;-0.05;;-7164.160700693219;FXDelta × shock_dec
CH1142231682;981017;Bond;Switzerland;UBS AG (EUR 0.250, 3-Nov-2026);5000000.0;1.1516432699835295;4913258.122569961;0.5945205489162556;0.5896837131966469;442.8826749658864;-293.23646931434524;-293.23646931434524;0.0;0.0;;CH1142231682;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-14661.823465717262;RateDelta1bp × shock_bps
CH1142231682;981017;Bond;Switzerland;UBS AG (EUR 0.250, 3-Nov-2026);5000000.0;1.1516432699835295;4913258.122569961;0.5945205489162556;0.5896837131966469;442.8826749658864;-293.23646931434524;-293.23646931434524;0.0;0.0;;CH1142231682;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;80;0.008;Spread vs. swap rate;-23458.91754514762;SpreadDelta1bp × shock_bps
CH1174335732;981017;Bond;Switzerland;UBS AG (EUR 2.125, 13-Oct-2026);20000000.0;4.698219203809361;20051547.537473388;0.5369863021949394;0.5615046000231522;1570.7484201986292;-1080.512066045536;-1080.512066045536;0.0;0.0;;CH1174335732;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-54025.603302276795;RateDelta1bp × shock_bps
CH1174335732;981017;Bond;Switzerland;UBS AG (EUR 2.125, 13-Oct-2026);20000000.0;4.698219203809361;20051547.537473388;0.5369863021949394;0.5615046000231522;1570.7484201986292;-1080.512066045536;-1080.512066045536;0.0;0.0;;CH1174335732;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;80;0.008;Spread vs. swap rate;-86440.96528364287;SpreadDelta1bp × shock_bps
XS3025207807;981017;Bond;Switzerland;SWISS RE LTD (EUR 3.890, 26-Mar-2033);1625000.0;0.3777250903554684;1500317.819574219;6.04752674119393;5.984745009770027;6742.8716038625225;-978.5258756947976;-978.5258756947976;0.0;0.0;;XS3025207807;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-48926.29378473988;RateDelta1bp × shock_bps
XS3025207807;981017;Bond;Switzerland;SWISS RE LTD (EUR 3.890, 26-Mar-2033);1625000.0;0.3777250903554684;1500317.819574219;6.04752674119393;5.984745009770027;6742.8716038625225;-978.5258756947976;-978.5258756947976;0.0;0.0;;XS3025207807;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;190;0.019;Spread vs. swap rate;-185919.91638201155;SpreadDelta1bp × shock_bps
XS2119468572;981017;Bond;United Kingdom;BRITISH TELECOM PLC (EUR 1.874, 18-Aug-2080);12000000.0;2.8163062077292547;11985488.178173492;0.3835616443264306;0.3852865772533349;596.8141447697269;-462.64532932925886;-462.64532932925886;0.0;0.0;;XS2119468572;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-23132.26646646294;RateDelta1bp × shock_bps
XS2119468572;981017;Bond;United Kingdom;BRITISH TELECOM PLC (EUR 1.874, 18-Aug-2080);12000000.0;2.8163062077292547;11985488.178173492;0.3835616443264306;0.3852865772533349;596.8141447697269;-462.64532932925886;-462.64532932925886;0.0;0.0;;XS2119468572;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;-129540.69221219249;SpreadDelta1bp × shock_bps
XS2322423539;981017;Bond;United Kingdom;BRITISH AIRWAYS (EUR 3.750, 25-Mar-2029);1000000.0;0.2375861391096041;995815.7995585673;3.6344867906626113;3.5611577720955565;1646.4716004409484;-362.1773132946757;-362.1773132946757;0.0;0.0;;XS2322423539;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-18108.865664733785;RateDelta1bp × shock_bps
XS2322423539;981017;Bond;United Kingdom;BRITISH AIRWAYS (EUR 3.750, 25-Mar-2029);1000000.0;0.2375861391096041;995815.7995585673;3.6344867906626113;3.5611577720955565;1646.4716004409484;-362.1773132946757;-362.1773132946757;0.0;0.0;;XS2322423539;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-25352.4119306273;SpreadDelta1bp × shock_bps
XS2597110027;981017;Bond;United Kingdom;STELLANTIS NV (EUR 4.375, 14-Mar-2030);5000000.0;1.2033891221988553;5019436.735797943;4.4208126874472295;4.562017475170262;11943.47832613942;-2241.693672781096;-2241.693672781096;0.0;0.0;;XS2597110027;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-112084.68363905481;RateDelta1bp × shock_bps
XS2597110027;981017;Bond;United Kingdom;STELLANTIS NV (EUR 4.375, 14-Mar-2030);5000000.0;1.2033891221988553;5019436.735797943;4.4208126874472295;4.562017475170262;11943.47832613942;-2241.693672781096;-2241.693672781096;0.0;0.0;;XS2597110027;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-156918.55709467674;SpreadDelta1bp × shock_bps
XS3011736108;981017;Bond;United Kingdom;UNITED UTILITIES WATER PLC (EUR 3.500, 27-Feb-2033);3500000.0;0.8008913597931357;3289747.0769368093;6.919155486185748;7.1285325255351735;18587.186136464014;-2339.210818179095;-2339.210818179095;0.0;0.0;;XS3011736108;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-116960.54090895475;RateDelta1bp × shock_bps
XS3011736108;981017;Bond;United Kingdom;UNITED UTILITIES WATER PLC (EUR 3.500, 27-Feb-2033);3500000.0;0.8008913597931357;3289747.0769368093;6.919155486185748;7.1285325255351735;18587.186136464014;-2339.210818179095;-2339.210818179095;0.0;0.0;;XS3011736108;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-163744.75727253666;SpreadDelta1bp × shock_bps
US91282CCM10;981017;Bond;United States;UNITED STATES OF AMERICA (USD 0.125, 15-Jul-2031);833179.0409183484;0.211640842030133;901785.4423246962;6.392134141652777;6.3099136972996055;3570.1060084144915;-567.9022833821672;-567.9022833821672;9064.265525992287;560.1404578313602;;US91282CCM10;Interest rates;RoW rates;absolute;bps;0;25;0.0025;Parallell shift;-14197.557084554179;RateDelta1bp × shock_bps
US91282CCM10;981017;Bond;United States;UNITED STATES OF AMERICA (USD 0.125, 15-Jul-2031);833179.0409183484;0.211640842030133;901785.4423246962;6.392134141652777;6.3099136972996055;3570.1060084144915;-567.9022833821672;-567.9022833821672;9064.265525992287;560.1404578313602;;US91282CCM10;Gov Spreads;Low risk countries;absolute;bps;0;30;0.003;Spread vs. swap rate;-17037.068501465015;SpreadDelta1bp × shock_bps
US91282CCM10;981017;Bond;United States;UNITED STATES OF AMERICA (USD 0.125, 15-Jul-2031);833179.0409183484;0.211640842030133;901785.4423246962;6.392134141652777;6.3099136972996055;3570.1060084144915;-567.9022833821672;-567.9022833821672;9064.265525992287;560.1404578313602;;US91282CCM10;FX;EURUSD;relative;%;0;-5;-0.05;;-453.21327629961434;FXDelta × shock_dec
US91282CCM10;981017;Bond;United States;UNITED STATES OF AMERICA (USD 0.125, 15-Jul-2031);833179.0409183484;0.211640842030133;901785.4423246962;6.392134141652777;6.3099136972996055;3570.1060084144915;-567.9022833821672;-567.9022833821672;9064.265525992287;560.1404578313602;;US91282CCM10;Other;Inflation Swap;absolute;bps;0;40;0.004;;22405.61831325441;InflationDelta1bp × shock_bps (Other/Inflation Swap)
XS2229875989;981017;Bond;United States;FORD MOTOR CREDIT CO (EUR 3.250, 15-Sep-2025);15000000.0;3.567485854338959;15162979.634011252;0.4602739732538085;0.47112402583773133;968.2119439467475;-703.2533593520906;-703.2533593520906;0.0;0.0;;XS2229875989;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-35162.66796760453;RateDelta1bp × shock_bps
XS2229875989;981017;Bond;United States;FORD MOTOR CREDIT CO (EUR 3.250, 15-Sep-2025);15000000.0;3.567485854338959;15162979.634011252;0.4602739732538085;0.47112402583773133;968.2119439467475;-703.2533593520906;-703.2533593520906;0.0;0.0;;XS2229875989;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;-196910.94061858536;SpreadDelta1bp × shock_bps
XS2592659671;981017;Bond;United States;VF CORPORATION (EUR 4.250, 7-Mar-2029);-5000000.0;-1.1576449028763378;-4673534.966730472;3.607993444643532;3.2569106194518387;-7758.125557613763;1724.167490965179;1724.167490965179;0.0;0.0;;XS2592659671;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;86208.37454825894;RateDelta1bp × shock_bps
XS2592659671;981017;Bond;United States;VF CORPORATION (EUR 4.250, 7-Mar-2029);-5000000.0;-1.1576449028763378;-4673534.966730472;3.607993444643532;3.2569106194518387;-7758.125557613763;1724.167490965179;1724.167490965179;0.0;0.0;;XS2592659671;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;482766.89747025014;SpreadDelta1bp × shock_bps
XS3032018239;981017;Bond;United States;AMERICAN HONDA FINANCE CORP (EUR 3.300, 21-Mar-2029);8600000.0;2.022172122346619;8463878.256632144;3.785634845586423;4.047671397607921;15080.904514164324;-3279.78476391462;-3279.78476391462;0.0;0.0;;XS3032018239;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-163989.23819573098;RateDelta1bp × shock_bps
XS3032018239;981017;Bond;United States;AMERICAN HONDA FINANCE CORP (EUR 3.300, 21-Mar-2029);8600000.0;2.022172122346619;8463878.256632144;3.785634845586423;4.047671397607921;15080.904514164324;-3279.78476391462;-3279.78476391462;0.0;0.0;;XS3032018239;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-229584.9334740234;SpreadDelta1bp × shock_bps
XS3037678862;981017;Bond;United States;AT&T INC (EUR 4.050, 1-Jun-2037);3700000.0;0.8602385499799025;3471413.012847544;9.736586357345702;10.35391072022506;39972.91866426774;-3547.6997859273174;-3547.6997859273174;0.0;0.0;;XS3037678862;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-177384.98929636588;RateDelta1bp × shock_bps
XS3037678862;981017;Bond;United States;AT&T INC (EUR 4.050, 1-Jun-2037);3700000.0;0.8602385499799025;3471413.012847544;9.736586357345702;10.35391072022506;39972.91866426774;-3547.6997859273174;-3547.6997859273174;0.0;0.0;;XS3037678862;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-248338.9850149122;SpreadDelta1bp × shock_bps
OEM25 Cmdty;981017;Bond Future;Germany;Euro-Bobl (Jun 25);-14200000.0;0.0;0.0;;-1.1469175049041291;-45876.70019616516;8075.542379913026;8075.542379913026;0.0;0.0;;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;403777.1189956513;RateDelta1bp × shock_bps
OEM25 Cmdty;981017;Bond Future;Germany;Euro-Bobl (Jun 25);-14200000.0;0.0;0.0;;-1.1469175049041291;-45876.70019616516;8075.542379913026;8075.542379913026;0.0;0.0;;;Gov Spreads;Low risk countries;absolute;bps;0;30;0.003;Spread vs. swap rate;242266.27139739078;SpreadDelta1bp × shock_bps
RXM25 Cmdty;981017;Bond Future;Germany;Euro-Bund (Jun 25);-38500000.0;0.0;0.0;;-9.191435249135138;-367657.40996540553;40381.88813669788;40381.88813669788;0.0;0.0;;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;2019094.406834894;RateDelta1bp × shock_bps
RXM25 Cmdty;981017;Bond Future;Germany;Euro-Bund (Jun 25);-38500000.0;0.0;0.0;;-9.191435249135138;-367657.40996540553;40381.88813669788;40381.88813669788;0.0;0.0;;;Gov Spreads;Low risk countries;absolute;bps;0;30;0.003;Spread vs. swap rate;1211456.6441009364;SpreadDelta1bp × shock_bps
DUM25 Cmdty;981017;Bond Future;Germany;Euro-Schatz (Jun 25);-8600000.0;0.0;0.0;;-0.1249186670786301;-4996.746683145204;1773.0514306244556;1773.0514306244556;0.0;0.0;;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;88652.57153122278;RateDelta1bp × shock_bps
DUM25 Cmdty;981017;Bond Future;Germany;Euro-Schatz (Jun 25);-8600000.0;0.0;0.0;;-0.1249186670786301;-4996.746683145204;1773.0514306244556;1773.0514306244556;0.0;0.0;;;Gov Spreads;Low risk countries;absolute;bps;0;30;0.003;Spread vs. swap rate;53191.54291873367;SpreadDelta1bp × shock_bps
IKM25 Cmdty;981017;Bond Future;Italy;Euro-BTP-Italy-10yr (Jun 25);1600000.0;0.0;0.0;;0.3057841615265046;12231.366461060185;-1422.1826812955717;-1422.1826812955717;0.0;0.0;;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-71109.13406477858;RateDelta1bp × shock_bps
IKM25 Cmdty;981017;Bond Future;Italy;Euro-BTP-Italy-10yr (Jun 25);1600000.0;0.0;0.0;;0.3057841615265046;12231.366461060185;-1422.1826812955717;-1422.1826812955717;0.0;0.0;;;Gov Spreads;High risk countries;absolute;bps;0;70;0.007;Spread vs. swap rate;-99552.78769069002;SpreadDelta1bp × shock_bps
2I667K.S43.5Y;981017;CDS Index;Europe;ITRAXX.EUROPE CROSSOVER.S43.V1 5Y;-3150000.0;-0.0558284599602796;-24187.93881453824;;2.5007031065629013;0.0;59.79307931192197;1524.4450350898276;0.0;0.0;;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;2989.6539655960987;RateDelta1bp × shock_bps
2I667K.S43.5Y;981017;CDS Index;Europe;ITRAXX.EUROPE CROSSOVER.S43.V1 5Y;-3150000.0;-0.0558284599602796;-24187.93881453824;;2.5007031065629013;0.0;59.79307931192197;1524.4450350898276;0.0;0.0;;;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;426844.60982515174;SpreadDelta1bp × shock_bps
2I667D.S43.5Y;981017;CDS Index;Europe;ITRAXX.EUROPE SENIOR FINANCIALS.S43.V1 5Y;149000000.0;0.5272070550860908;-746075.4246430695;;2.6114700433279014;0.0;-589.65692061555;-74732.1040788703;0.0;0.0;;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-29482.846030777502;RateDelta1bp × shock_bps
2I667D.S43.5Y;981017;CDS Index;Europe;ITRAXX.EUROPE SENIOR FINANCIALS.S43.V1 5Y;149000000.0;0.5272070550860908;-746075.4246430695;;2.6114700433279014;0.0;-589.65692061555;-74732.1040788703;0.0;0.0;;;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;80;0.008;Spread vs. swap rate;-5978568.326309623;SpreadDelta1bp × shock_bps
2I667E.S43.5Y;981017;CDS Index;Europe;ITRAXX.EUROPE SUB FINANCIALS.S43.V1 5Y;-28000000.0;0.0642353895926846;1563443.131453559;;2.7161501589237877;0.0;-74.72420041740315;13581.058152044863;0.0;0.0;;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-3736.2100208701577;RateDelta1bp × shock_bps
2I667E.S43.5Y;981017;CDS Index;Europe;ITRAXX.EUROPE SUB FINANCIALS.S43.V1 5Y;-28000000.0;0.0642353895926846;1563443.131453559;;2.7161501589237877;0.0;-74.72420041740315;13581.058152044863;0.0;0.0;;;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;190;0.019;Spread vs. swap rate;2580401.048888524;SpreadDelta1bp × shock_bps
2I666V.S43.5Y;981017;CDS Index;Europe;ITRAXX.EUROPE.S43.V1 5Y;-110750000.0;-0.4605712182420665;-23677.88710528449;;2.6204898071851668;0.0;516.9069934683521;55313.08930182328;0.0;0.0;;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;25845.349673417604;RateDelta1bp × shock_bps
2I666V.S43.5Y;981017;CDS Index;Europe;ITRAXX.EUROPE.S43.V1 5Y;-110750000.0;-0.4605712182420665;-23677.88710528449;;2.6204898071851668;0.0;516.9069934683521;55313.08930182328;0.0;0.0;;;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;3871916.2511276295;SpreadDelta1bp × shock_bps
CSH_AUD_DB;981017;Cash;Not Classified;AUD;49783.91616089612;0.0116240084821391;49783.91616089612;0.0;0.0;0.0;0.0;0.0;497.8391616089612;0.0;;;;;;;;;;;0.0;
CSH_CAD_DB;981017;Cash;Not Classified;CAD;41586.38395729379;0.0097099729619257;41586.38395729379;0.0;0.0;0.0;0.0;0.0;415.8638395729378;0.0;;;;;;;;;;;0.0;
CSH_CHF_DB;981017;Cash;Not Classified;CHF;10846.232728557638;0.0025324785785944;10846.232728557638;0.0;0.0;0.0;0.0;0.0;108.46232728557638;0.0;;;;;;;;;;;0.0;
CSH_CNH_DB;981017;Cash;Not Classified;CNH;6131.519711583424;0.0014316438446807;6131.519711583424;0.0;0.0;0.0;0.0;0.0;61.315197115834245;0.0;;;;;;;;;;;0.0;
CSH_EUR_DB;981017;Cash;Not Classified;EUR;-1603696.669999999;-0.3744459080842785;-1603696.669999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;0.0;
CSH_GBP_DB;981017;Cash;Not Classified;GBP;-246936.05672560635;-0.0576569108916155;-246874.32271142496;0.0;0.0;0.0;0.0;0.0;-2469.3605672560634;0.0;;;FX;EURGBP;relative;%;0;-5;-0.05;;123.46802836280318;FXDelta × shock_dec
CSH_HUF_DB;981017;Cash;Not Classified;HUF;2492.8019295642366;0.0005820424146605;2492.8019295642366;0.0;0.0;0.0;0.0;0.0;24.92801929564237;0.0;;;;;;;;;;;0.0;
CSH_JPY_DB;981017;Cash;Not Classified;JPY;11647.81649592231;0.0027196397589418;11644.90454179833;0.0;0.0;0.0;0.0;0.0;116.47816495922312;0.0;;;FX;EURJPY;relative;%;0;-5;-0.05;;-5.823908247961157;FXDelta × shock_dec
CSH_MXN_DB;981017;Cash;Not Classified;MXN;9045.03484663073;0.0021119182636954;9045.03484663073;0.0;0.0;0.0;0.0;0.0;90.4503484663073;0.0;;;;;;;;;;;0.0;
CSH_NOK_DB;981017;Cash;Not Classified;NOK;9805.15983450292;0.0022893992653498;9805.15983450292;0.0;0.0;0.0;0.0;0.0;98.05159834502922;0.0;;;;;;;;;;;0.0;
CSH_NZD_DB;981017;Cash;Not Classified;NZD;4419.165819292723;0.0010318276449249;4419.165819292723;0.0;0.0;0.0;0.0;0.0;44.19165819292724;0.0;;;;;;;;;;;0.0;
CSH_PLN_DB;981017;Cash;Not Classified;PLN;109.9470720519637;2.5671457705094056e-05;109.9470720519637;0.0;0.0;0.0;0.0;0.0;1.099470720519637;0.0;;;;;;;;;;;0.0;
CSH_SEK_DB;981017;Cash;Not Classified;SEK;2171.114586858888;0.0005069318832166;2171.114586858888;0.0;0.0;0.0;0.0;0.0;21.71114586858888;0.0;;;;;;;;;;;0.0;
CSH_USD_DB;981017;Cash;Not Classified;USD;468515.0620255508;0.1093932232529481;468397.93326004443;0.0;0.0;0.0;0.0;0.0;4685.150620255507;0.0;;;FX;EURUSD;relative;%;0;-5;-0.05;;-234.2575310127754;FXDelta × shock_dec
CDSB100003202;981017;Credit Default Swap;France;CDS ELOAA 20/12/2029 AP DEUT_BK_DE;-8000000.0;0.0182378783319252;507609.1793251648;;2.4986704507435964;0.0;-19.517151504278026;3071.3354398625997;0.0;0.0;DBKAG;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-975.8575752139013;RateDelta1bp × shock_bps
CDSB100003202;981017;Credit Default Swap;France;CDS ELOAA 20/12/2029 AP DEUT_BK_DE;-8000000.0;0.0182378783319252;507609.1793251648;;2.4986704507435964;0.0;-19.517151504278026;3071.3354398625997;0.0;0.0;DBKAG;;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;859973.923161528;SpreadDelta1bp × shock_bps
CDSB100002643;981017;Credit Default Swap;France;CDS RENAUL 20/06/2026 AP CITIBANK_IE;-6000000.0;-0.0821803281024617;-244194.5236091226;;0.719237764236259;0.0;25.31474118623589;765.2774878822712;0.0;0.0;CEP;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;1265.7370593117944;RateDelta1bp × shock_bps
CDSB100002643;981017;Credit Default Swap;France;CDS RENAUL 20/06/2026 AP CITIBANK_IE;-6000000.0;-0.0821803281024617;-244194.5236091226;;0.719237764236259;0.0;25.31474118623589;765.2774878822712;0.0;0.0;CEP;;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;214277.69660703593;SpreadDelta1bp × shock_bps
FXW1023898;981017;Currency Forward;Not Classified;FXW1023898 BNP_PARIBAS_FR EUR/USD 20250414;-1573782.6328457692;-0.3668431683873829;-1570742.4719162006;0.0383561636461045;0.0383561636461045;-0.2311610327160653;6.026272097894935;0.0;-15711.35255730133;0.0;BNPP;;FX;EURUSD;relative;%;0;-5;-0.05;;785.5676278650666;FXDelta × shock_dec
FXW1023898;981017;Currency Forward;Not Classified;FXW1023898 BNP_PARIBAS_FR EUR/USD 20250414;1563993.268;0.3648249638009459;-1570742.4719162006;0.0383561636932365;0.0383561636461045;0.2298967849849058;-5.993118291763008;0.0;0.0;0.0;BNPP;;FX;EURUSD;relative;%;0;-5;-0.05;;-0.0;FXDelta × shock_dec
FXW1023970;981017;Currency Forward;Not Classified;FXW1023970 MORGAN_STAN_DE EUR/USD 20250414;925754.489909276;0.2157900990514017;923966.1599507063;0.0383561636461045;0.0383561636461045;0.1359770780682737;-3.5448659399381968;0.0;9241.972092530195;0.0;MSESE;;FX;EURUSD;relative;%;0;-5;-0.05;;-462.09860462650977;FXDelta × shock_dec
FXW1023970;981017;Currency Forward;Not Classified;FXW1023970 MORGAN_STAN_DE EUR/USD 20250414;-918314.037;-0.2142105673733792;923966.1599507063;0.0383561636932364;0.0383561636461045;-0.134986159488258;3.5189183772928048;0.0;0.0;0.0;MSESE;;FX;EURUSD;relative;%;0;-5;-0.05;;-0.0;FXDelta × shock_dec
FXW1023996;981017;Currency Forward;Not Classified;FXW1023996 MORGAN_STAN_DE EUR/USD 20250414;-19440844.2880948;-4.531592080079436;-19403289.35896483;0.0383561636461045;0.0383561636461045;-2.855518639433749;74.44218473870214;0.0;-194081.4139431341;0.0;MSESE;;FX;EURUSD;relative;%;0;-5;-0.05;;9704.070697156705;FXDelta × shock_dec
FXW1023996;981017;Currency Forward;Not Classified;FXW1023996 MORGAN_STAN_DE EUR/USD 20250414;19233101.139;4.486410248931843;-19403289.35896483;0.0383561636932364;0.0383561636461045;2.8271401211335845;-73.69996572355376;0.0;0.0;0.0;MSESE;;FX;EURUSD;relative;%;0;-5;-0.05;;-0.0;FXDelta × shock_dec
FXW1023998;981017;Currency Forward;Not Classified;FXW1023998 NATIXIS_FR EUR/USD 20250929;-19255693.380855396;-4.402741343743627;-18851578.59659728;0.498630038178138;0.498630038178138;-468.82737145082007;940.2313933822928;0.0;-188562.9266976472;0.0;NATIXIS;;FX;EURUSD;relative;%;0;-5;-0.05;;9428.14633488236;FXDelta × shock_dec
FXW1023998;981017;Currency Forward;Not Classified;FXW1023998 NATIXIS_FR EUR/USD 20250929;18870492.150927648;4.358560041225969;-18851578.59659728;0.4986300369706317;0.498630038178138;464.1227432896728;-930.7962132732684;0.0;0.0;0.0;NATIXIS;;FX;EURUSD;relative;%;0;-5;-0.05;;-0.0;FXDelta × shock_dec
FXW1023999;981017;Currency Forward;Not Classified;FXW1023999 MORGAN_STAN_DE EUR/USD 20250414;19440844.2880948;4.531592080079436;19403289.35896483;0.0383561636461045;0.0383561636461045;2.855518639433749;-74.44218473870214;0.0;194081.4139431341;0.0;MSESE;;FX;EURUSD;relative;%;0;-5;-0.05;;-9704.070697156705;FXDelta × shock_dec
FXW1023999;981017;Currency Forward;Not Classified;FXW1023999 MORGAN_STAN_DE EUR/USD 20250414;-19213350.513;-4.481803118221677;19403289.35896483;0.0383561636932364;0.0383561636461045;-2.8242369082414696;73.62428263694704;0.0;0.0;0.0;MSESE;;FX;EURUSD;relative;%;0;-5;-0.05;;-0.0;FXDelta × shock_dec
FXW1024000;981017;Currency Forward;Not Classified;FXW1024000 MORGAN_STAN_DE EUR/USD 20250513;-14432049.620440658;-3.3524177359805365;-14354321.888173098;0.1178082152994508;0.1178082152994508;-19.92674455157205;169.14799134578806;0.0;-143579.11366014602;0.0;MSESE;;FX;EURUSD;relative;%;0;-5;-0.05;;7178.955683007302;FXDelta × shock_dec
FXW1024000;981017;Currency Forward;Not Classified;FXW1024000 MORGAN_STAN_DE EUR/USD 20250513;14234056.2839595;3.314132682927297;-14354321.888173098;0.1178082153859246;0.1178082152994508;19.699988252613355;-167.2162990803696;0.0;0.0;0.0;MSESE;;FX;EURUSD;relative;%;0;-5;-0.05;;-0.0;FXDelta × shock_dec
VGM25 Index;981017;Equity Index Future;Europe;EURO STOXX 50 (Jun 25);-9340200.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;Equity;EU Equities;relative;%;0;-25;-0.25;                                                                                                     ;0.0;
FR0012599645;981017;Fund Unit;Not Classified;GROUPAMA ULTRA SHORT TERM - IC;20231657.29336812;9.281812709878537;39653812.87578008;0.2799433087460227;0.3066065939462284;3036.647616800504;-1002.74681417029;-2107.2890818766855;1.6331716097894492e-08;0.0;;FR0012599645;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-50137.3407085145;RateDelta1bp × shock_bps
FR0012599645;981017;Fund Unit;Not Classified;GROUPAMA ULTRA SHORT TERM - IC;20231657.29336812;9.281812709878537;39653812.87578008;0.2799433087460227;0.3066065939462284;3036.647616800504;-1002.74681417029;-2107.2890818766855;1.6331716097894492e-08;0.0;;FR0012599645;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-147510.23573136798;SpreadDelta1bp × shock_bps
INFS10000297;981017;Index Linked Swap;Not Classified;INF EUR PAY EU-HICP 0.0219 15/03/2034;-5308160.0;0.0222473851669866;1417.7016427515482;;8.961300439312367;-13.73585216099162;-85.38858009522869;0.0;0.0;-4586.492878888086;JPMSE;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-4269.429004761434;RateDelta1bp × shock_bps
INFS10000297;981017;Index Linked Swap;Not Classified;INF EUR PAY EU-HICP 0.0219 15/03/2034;-5308160.0;0.0222473851669866;1417.7016427515482;;8.961300439312367;-13.73585216099162;-85.38858009522869;0.0;0.0;-4586.492878888086;JPMSE;;Other;Inflation Swap;absolute;bps;0;40;0.004;;-183459.71515552344;InflationDelta1bp × shock_bps (Other/Inflation Swap)
